name,latitude,longitude
Unnamed Island,22.468585,87.3256913
Unnamed Island,18.0364729,80.7955384
Unnamed Island,27.5840046,95.0288649
Unnamed Island,27.6033263,95.0659318
Unnamed Island,16.9738739,81.7568486
Unnamed Island,26.0889359,84.0692844
Unnamed Island,22.2986507,76.5091941
Boriyamal Island,22.2238345,76.6077398
Unnamed Island,26.9563392,81.6934669
Unnamed Island,27.0093718,81.5768069
Unnamed Island,27.0582599,81.5244636
Unnamed Island,27.1993857,81.4883369
Unnamed Island,27.1347064,81.4752183
Unnamed Island,26.8677627,81.7759823
Unnamed Island,27.2540182,81.4345908
Unnamed Island,27.2255533,81.4695346
Unnamed Island,22.5185355,87.1474068
Unnamed Island,19.7415437,96.0793281
Kalpeni Island,10.0812713,73.6436604
Unnamed Island,24.469273,89.781589
Unnamed Island,24.4237335,89.7845475
Unnamed Island,22.1204088,88.7314064
Unnamed Island,31.7950096,72.9791603
Unnamed Island,24.6958594,89.6478796
Unnamed Island,24.577625,89.7196823
Unnamed Island,24.6196269,89.7045493
Unnamed Island,24.5785329,89.6902531
Unnamed Island,24.7970908,89.6425956
Unnamed Island,24.724862,89.6447146
Unnamed Island,24.771746,89.6915621
Unnamed Island,24.5884542,89.7326374
Unnamed Island,24.6258034,89.6992641
Unnamed Island,18.8038212,73.0365762
Unnamed Island,25.357848,89.6624815
Unnamed Island,25.5338372,89.7749573
Unnamed Island,19.5893735,79.7978561
Unnamed Island,20.6982426,81.6708291
Unnamed Island,20.7513282,81.7624909
Unnamed Island,19.1480466,80.7891448
Unnamed Island,15.9636062,80.8978714
Unnamed Island,15.9904889,80.9096698
Unnamed Island,16.1408489,80.869844
Unnamed Island,16.0633377,80.8752774
Unnamed Island,16.1504034,80.8534184
Unnamed Island,16.4027532,80.6935498
Unnamed Island,16.3131529,80.7769454
Unnamed Island,16.3011419,80.7969094
Unnamed Island,16.1018811,80.8739956
Unnamed Island,16.1701361,80.853442
Unnamed Island,16.474979,80.655332
Unnamed Island,16.4201857,80.6841139
Unnamed Island,16.0608552,80.8934628
Unnamed Island,16.2923512,80.7906583
Unnamed Island,16.3572164,80.7541812
Unnamed Island,16.2369756,80.8072303
Unnamed Island,30.7039986,74.1600385
Unnamed Island,30.6311861,74.0911424
Unnamed Island,30.3036931,73.6561884
Unnamed Island,22.087376,90.889748
Unnamed Island,29.7712479,72.2881997
Unnamed Island,29.4353154,71.6243765
Jhow,19.4993695,72.8167464
Unnamed Island,28.6694976,80.2908436
Unnamed Island,19.1969385,80.3834662
Unnamed Island,28.7503063,80.1545116
Unnamed Island,20.5044107,81.3833794
মাঝের চর,21.7261617,89.4511913
Unnamed Island,26.7629124,94.8027766
Unnamed Island,26.3159173,94.6004779
Unnamed Island,26.5459139,94.5639275
Unnamed Island,26.5080541,94.5846473
Unnamed Island,26.4853937,94.5776698
Unnamed Island,18.7386167,95.1926458
Unnamed Island,18.7067067,95.1854597
Unnamed Island,26.5806782,68.8936928
Unnamed Island,26.5888851,68.8901348
Unnamed Island,26.568388,68.8903656
Unnamed Island,26.5515713,68.8849732
Unnamed Island,26.5210407,68.8981857
Unnamed Island,26.6152054,68.8835269
Unnamed Island,17.1284353,81.681118
Unnamed Island,17.1209069,81.701602
Unnamed Island,17.0857009,81.7431253
Unnamed Island,17.0926386,81.7264474
Unnamed Island,17.0561612,81.7494545
Unnamed Island,25.9892601,84.2213846
Unnamed Island,23.7965955,96.2221201
Unnamed Island,24.349476,96.5831763
Unnamed Island,22.3814303,95.9863821
Unnamed Island,22.1713645,96.0234086
Unnamed Island,19.9769987,93.5367657
Unnamed Island,36.4100546,94.9223961
Unnamed Island,36.4120816,94.8912628
Unnamed Island,19.4859383,79.9299407
দুবলার চর,21.7827343,89.5691041
Unnamed Island,24.7904434,85.0051542
Unnamed Island,18.9070372,96.1760354
Unnamed Island,24.8091012,85.018439
Unnamed Island,35.2719641,86.2497414
Naduturitti,9.5857097,79.7970005
Unnamed Island,26.5535799,86.9696463
Unnamed Island,26.5706648,86.9810631
Unnamed Island,16.6386397,81.8576607
Unnamed Island,16.7104588,81.9635546
Unnamed Island,16.7685849,81.8629155
Unnamed Island,16.4850418,81.827298
Unnamed Island,16.6992656,82.000594
Unnamed Island,16.5144472,81.8602311
Unnamed Island,16.5343629,81.9014454
Unnamed Island,20.7907587,86.1651418
Unnamed Island,20.8719081,85.9472949
Unnamed Island,20.8611586,85.9448268
Unnamed Island,20.4948584,85.7851151
