name,latitude,longitude
Unnamed Beach,10.2936229,76.12878
Unnamed Beach,10.4272391,76.079018
Unnamed Beach,17.0925665,73.2853478
Unnamed Beach,26.413917,87.2395965
Unnamed Beach,12.3883911,75.038641
Kameswaram Beach,10.6235899,79.8544837
Unnamed Beach,19.7896363,85.8094602
Unnamed Beach,19.8099671,85.8793426
Unnamed Beach,17.7619103,83.3628818
Unnamed Beach,17.7551974,83.3536902
Jodugulla Palem Beach,17.7518427,83.3514127
Kakinada Beach Park,17.0210636,82.2921475
Kakinada Beach park,17.0196354,82.2918097
Sitapur Beach,11.8189936,93.0570806
Unnamed Beach,11.1510026,75.810642
Unnamed Beach,11.1492831,75.8138563
Unnamed Beach,18.5032956,84.2885752
Nazareth Beach,9.945188,76.2416438
Unnamed Beach,9.9637613,76.2376124
Unnamed Beach,9.9569521,76.2376862
Unnamed Beach,9.9556035,76.2379047
Unnamed Beach,9.954655,76.2382038
Unnamed Beach,9.9536103,76.2385914
Unnamed Beach,9.952391,76.2389924
Unnamed Beach,18.9877696,84.6975745
Unnamed Beach,19.0286645,84.7291401
kavilpuzha mini beach,9.684354,76.6154971
Unnamed Beach,21.6234731,88.3930423
Unnamed Beach,21.6638885,88.3818351
Unnamed Beach,21.6628896,88.3820228
Unnamed Beach,21.6282391,88.4269708
Unnamed Beach,21.6207309,88.413854
Shivrajpur Beach,22.3438585,68.9558038
Unnamed Beach,19.3097544,84.9720959
Unnamed Beach,11.2188277,75.8755671
Unnamed Beach,9.590936,76.2999624
Unnamed Beach,28.1704926,94.1569229
Kalapathar Beach,10.658314,92.5817835
Unnamed Beach,16.6728942,73.3307707
Bandwadi Beach,16.6278175,73.3410922
Unnamed Beach,18.3943707,84.1792255
Unnamed Beach,18.6499497,84.4178261
Unnamed Beach,19.0739591,84.7597549
Unnamed Beach,19.084034,84.7669288
Unnamed Beach,12.3834507,75.0425158
Unnamed Beach,9.6242867,76.2959541
Unnamed Beach,10.4243486,76.0803729
Unnamed Beach,10.4196369,76.0821938
Nattika Beach,10.4117921,76.0854183
Unnamed Beach,10.3656096,76.1037493
Unnamed Beach,10.3816784,76.0976487
Unnamed Beach,10.387776,76.0949054
valapad beach,10.4005859,76.089946
Unnamed Beach,10.4076795,76.0871796
Unnamed Beach,10.4406853,76.0734351
Unnamed Beach,10.4498599,76.0694348
Unnamed Beach,10.4527739,76.0682099
Unnamed Beach,10.4529499,76.068179
Unnamed Beach,10.4541902,76.0674175
Unnamed Beach,10.455742,76.0668771
Unnamed Beach,10.4571664,76.0661573
vadanapilly beach,10.4595459,76.0651197
Unnamed Beach,10.4611673,76.0642774
Unnamed Beach,10.461946,76.0637883
Unnamed Beach,10.4652613,76.06209
Unnamed Beach,10.4660565,76.0614638
Unnamed Beach,10.4683917,76.0601003
Unnamed Beach,10.4703212,76.0590625
Unnamed Beach,10.4756313,76.0564812
Unnamed Beach,11.2899352,75.7579274
Unnamed Beach,9.2582698,76.4070243
Unnamed Beach,11.2412052,76.0478346
Unnamed Beach,21.6622262,88.3821854
Unnamed Beach,22.3217433,88.8073502
Unnamed Beach,24.349159,81.5757557
Dindi Beach,15.8758183,80.7259901
Xandrem Beach,14.9382974,74.0457029
Grandmother's Hole Beach,15.4059885,73.7863638
Unnamed Beach,12.4824805,74.9813787
Unnamed Beach,12.4697165,74.98966
kavalipuzha mini beach,9.6821721,76.6245823
Unnamed Beach,11.8375477,93.0401297
Unnamed Beach,11.8207,93.0355297
Ramnagar Beach,11.8167306,93.042946
Lakshmanpur Beach 3,11.8262422,93.0288979
Lakshmanpur Beach 2,11.8295802,93.0153457
Unnamed Beach,11.8309637,93.0177748
Unnamed Beach,11.8297693,93.0219708
Unnamed Beach,11.8447117,93.0194217
Unnamed Beach,11.835718,93.0139916
Vellankanni Beach,10.6813005,79.8526132
Unnamed Beach,10.7912106,75.9107887
Edakad beach,11.8236537,75.4158675
Unnamed Beach,10.2917395,76.1292305
Unnamed Beach,10.2854611,76.1307272
Unnamed Beach,8.7504234,78.1918244
Valappu Beach,10.0082821,76.216044
Danda Beach,19.0813637,72.8244632
Unnamed Beach,20.9176309,70.344193
Unnamed Beach,20.9015207,70.3769671
Unnamed Beach,20.8991965,70.3701315
Unnamed Beach,19.1979409,72.7971016
Unnamed Beach,12.025951,79.8645987
Unnamed Beach,12.0271144,79.8646362
Unnamed Beach,16.0463299,73.4717047
Unnamed Beach,9.7478479,76.2847246
Unnamed Beach,9.2830433,79.2115371
Unnamed Beach,12.2229282,92.930086
Unnamed Beach,12.2124259,92.9347432
Unnamed Beach,11.5826162,92.5788653
Unnamed Beach,11.5826163,92.5771362
Unnamed Beach,16.2657589,73.4131376
Unnamed Beach,16.2522281,73.4162046
Vypeen Beach,9.9727356,76.2406444
Unnamed Beach,10.7861453,75.9296303
Unnamed Beach,10.7778329,75.9168941
Unnamed Beach,30.0338345,79.6450423
Unnamed Beach,30.0301297,79.6485644
Unnamed Beach,30.0286136,79.6527384
Unnamed Beach,30.0274695,79.6532733
Unnamed Beach,30.0257251,79.657352
Unnamed Beach,30.0253447,79.6554036
Unnamed Beach,30.0226852,79.662523
Unnamed Beach,30.0235013,79.6635592
Unnamed Beach,30.0222757,79.6660773
Unnamed Beach,30.0229805,79.6677333
Unnamed Beach,30.0229909,79.6688319
Unnamed Beach,30.0220466,79.6703899
Unnamed Beach,30.0383679,79.6333197
Unnamed Beach,30.038201,79.6319248
Unnamed Beach,30.038588,79.6298402
Unnamed Beach,30.034404,79.6379703
Mandarmani,21.6529108,87.6687771
Mandarmani,21.6664795,87.71201
Mandarmani,21.6865382,87.7522323
Unnamed Beach,21.6627978,87.7025692
Unnamed Beach,21.663171,87.7036475
Unnamed Beach,30.0330097,79.5585669
Unnamed Beach,30.0349798,79.565691
Unnamed Beach,30.0379169,79.5676222
Unnamed Beach,30.0395041,79.5683422
Unnamed Beach,10.5582353,72.6404145
Unnamed Beach,8.3758915,76.9941846
Unnamed Beach,9.1665371,79.4293976
Unnamed Beach,9.1589011,79.4409084
Unnamed Beach,10.9454858,72.3148766
Unnamed Beach,9.2703244,79.3194554
Unnamed Beach,25.3147423,91.7029697
Unnamed Beach,22.8191879,69.3653185
Unnamed Beach,22.8188075,69.3529506
Unnamed Beach,22.819189,69.3523531
Unnamed Beach,22.819936,69.3526977
Unnamed Beach,22.820723,69.3530161
Unnamed Beach,22.8212931,69.3494053
Unnamed Beach,13.1222414,80.3003076
Unnamed Beach,13.0739961,80.2924958
Unnamed Beach,11.9211776,79.8334522
Unnamed Beach,11.1645579,75.802026
Unnamed Beach,11.1568505,75.8016249
Unnamed Beach,17.1058523,73.2802248
Mandavi Beach,16.9907056,73.2839879
Unnamed Beach,9.0138039,76.5195073
Unnamed Beach,9.018888,76.5184854
Unnamed Beach,9.0209965,76.5177201
Unnamed Beach,9.0224724,76.5166314
Unnamed Beach,18.8016611,72.8851057
Unnamed Beach,18.7997345,72.8921593
Unnamed Beach,18.8026999,72.8753496
Unnamed Beach,18.8006277,72.8686325
Polem Hidden Beach,14.9106031,74.0775329
Prabhadevi Beach,19.0185323,72.8255113
Unnamed Beach,14.0262707,74.5023805
Unnamed Beach,13.9640154,74.5384442
Unnamed Beach,13.6414674,74.6656336
Unnamed Beach,13.7981926,74.6243034
Unnamed Beach,13.7898634,74.626132
Unnamed Beach,8.7650643,78.2008612
Dadar Beach,19.0219216,72.8302099
Unnamed Beach,8.3803402,76.9841872
Hollant Beach,15.3694975,73.8621501
Unnamed Beach,6.8210001,93.8634592
Unnamed Beach,8.2379076,77.1703479
Unnamed Beach,7.2870103,93.8457346
Unnamed Beach,30.2986827,79.0907185
Unnamed Beach,30.3051217,79.0987469
Unnamed Beach,30.3046257,79.1011448
Unnamed Beach,30.3032795,79.1095797
Unnamed Beach,30.3020478,79.1091083
Unnamed Beach,30.2993519,79.117166
Unnamed Beach,30.3010613,79.1198669
Unnamed Beach,9.5866739,76.300407
Unnamed Beach,9.526781,76.3105953
Unnamed Beach,9.1729826,76.4460091
Unnamed Beach,9.1717851,76.4465744
Unnamed Beach,9.307901,76.3840338
Unnamed Beach,9.6717878,76.2909523
Unnamed Beach,9.6770504,76.290947
Unnamed Beach,9.693391,76.2897591
Unnamed Beach,9.6963366,76.2891436
Arthunkal beach,9.6613294,76.2915126
Unnamed Beach,9.7485506,76.2842536
Thumpoly Beach,9.5196921,76.3117427
Unnamed Beach,9.6321201,76.2954495
Unnamed Beach,9.6261751,76.2957794
Unnamed Beach,9.8018809,76.2747873
Unnamed Beach,9.7955359,76.2755162
Unnamed Beach,9.7871372,76.2778585
Unnamed Beach,9.8137259,76.2728898
Unnamed Beach,9.5969859,76.298974
Unnamed Beach,9.6125895,76.2965771
Unnamed Beach,9.6209905,76.2951848
Unnamed Beach,9.6282787,76.2955538
Kattoor Beach,9.5598701,76.3053182
Kattoor Beach,9.5670364,76.303636
Unnamed Beach,9.5770348,76.3019198
Unnamed Beach,10.1000109,76.189287
Unnamed Beach,10.105426,76.1881635
Perumpally Beach,9.1678383,76.4485897
Padubidri,13.1160909,74.7658692
Unnamed Beach,9.7989643,76.2746724
Ubhrat Beach,21.0165397,72.7289511
Unnamed Beach,10.7930921,75.9093125
Unnamed Beach,11.5904218,92.2153301
Unnamed Beach,11.523341,92.2515068
Puthanthodu Beach,9.8694451,76.2628171
Fort Kochi Beach,9.9671362,76.2398467
Unnamed Beach,9.9654943,76.238028
Zone 1,9.9661164,76.2385337
Unnamed Beach,15.7046456,73.6937892
Udaypur Beach,21.6108018,87.4847669
Unnamed Beach,19.0731193,73.0698645
Unnamed Beach,19.0732032,73.0693104
South Anjuna Beach,15.5692014,73.7417748
Unnamed Beach,13.9237788,74.5838823
Shiroor Beach,13.9060308,74.5901953
Quegdevelim Beach,15.4974488,73.7983391
Kegdole Beach,15.49653,73.8079105
Unnamed Beach,15.5000168,73.8203372
Unnamed Beach,21.5222419,87.1501717
Unnamed Beach,21.4998709,87.1045253
Unnamed Beach,21.4788991,87.0785479
Unnamed Beach,19.2968565,84.9616464
Unnamed Beach,15.7499562,73.6602187
Unnamed Beach,15.7482511,73.6588293
Unnamed Beach,18.3132125,72.9634781
Unnamed Beach,18.3022382,72.9688686
Unnamed Beach,15.4065899,73.8328236
Unnamed Beach,19.2419436,72.7675701
Unnamed Beach,18.2757919,72.937854
Unnamed Beach,18.2570501,72.940857
Unnamed Beach,21.3092914,86.8906253
Unnamed Beach,18.2195174,72.9399081
Unnamed Beach,8.4729631,76.9170056
Unnamed Beach,8.2441834,77.1625155
Unnamed Beach,8.243031,77.164062
Unnamed Beach,8.2416594,77.1656237
Uddo Beach,15.6197058,73.7511655
Uddo Beach,15.6177074,73.7538751
Unnamed Beach,11.269347,75.7645247
Unnamed Beach,19.0381367,72.8379982
Devghali Beach,16.7265486,73.3100434
Mervi Beach,16.83861,73.2939964
Unnamed Beach,14.3356661,80.16171
Unnamed Beach,14.3117669,80.1523659
Unnamed Beach,13.2448185,80.3364651
Kurli Beach,16.9566811,73.2915755
Pondy Marina Beach,11.9110704,79.8290638
Thoppuvilai Beach,8.3282575,77.9649165
Unnamed Beach,8.3419569,77.9882765
Unnamed Beach,8.4250625,78.0709627
Unnamed Beach,9.2770501,79.15284
Unnamed Beach,27.0791124,88.4315491
Unnamed Beach,26.420986,92.86141
Unnamed Beach,30.291798,79.1204083
Unnamed Beach,30.2900504,79.1215957
Unnamed Beach,30.2896089,79.1240915
Unnamed Beach,30.2879829,79.1281302
Unnamed Beach,30.2915494,79.1443328
Unnamed Beach,30.2990232,79.1463477
Unnamed Beach,30.2996508,79.1469268
Unnamed Beach,30.3002603,79.146732
Unnamed Beach,18.5241144,72.9104842
Charankattu Beach,9.6451021,76.2940338
Thiruvizha Beach,9.640537,76.2945353
Unnamed Beach,9.7408152,76.2846716
Unnamed Beach,9.7382188,76.2848817
Unnamed Beach,9.6527075,76.29303
Unnamed Beach,12.8609349,74.8204884
Alappuzha Beach,9.4823244,76.320024
Odalarevu Beach,16.4134223,81.9787171
Nandana Roc Beach,22.1296439,69.2932226
Manginapudi Beach,16.248997,81.2453712
Arattuvazhi,9.7281074,76.2861067
Unnamed Beach,10.0444275,72.2881241
Azheekkal Chennam,9.6506018,76.2933724
Unnamed Beach,15.201509,73.9337519
Unnamed Beach,15.2042632,73.9326964
Thalai Beach,11.7310212,75.5082729
Punnaikayal Beach,8.6333567,78.1280381
Unnamed Beach,10.9848119,75.8657643
Unnamed Beach,10.187775,76.1599832
Unnamed Beach,15.6332375,73.7665614
Unnamed Beach,8.6265569,76.7907335
Unnamed Beach,8.614159,76.8011367
Unnamed Beach,8.5853226,76.8244636
Unnamed Beach,8.5967845,76.8151639
Edavanakkadu Beach,10.0813201,76.1947188
Pazhangadu Puthan Kadappuram,10.0833495,76.1942498
Karave Beach,19.012769,73.0035349
Aalanthalai Beach,8.4635527,78.0996179
Kulasekharapatnam Beach,8.3985918,78.0596317
Periyathalai Beach,8.332493,77.9712708
Kuttam Beach,8.3081002,77.9440922
Kooduthalai Beach,8.2995379,77.9286467
Koottappanai Beach,8.2894716,77.90778
Karasuthu Uvari Beach,8.2854308,77.9004941
Uvari Beach,8.2751996,77.8904146
Kunadal Beach,8.2567926,77.8495765
Kodavilai Beach,8.252272,77.8379517
Navaladi Beach,8.2498931,77.8295954
Tōṭṭaviḷai Beach,8.2374421,77.800252
Vijaya Pathi Beach,8.1882969,77.7581445
Idinthakarai West Beach,8.1738728,77.7357988
Kudankulam Kappaladi Beach,8.1612976,77.6805751
Panjal Beach,8.1586517,77.6593186
Perumanal Beach,8.1583062,77.6468531
Chettikulam Beach,8.1512105,77.6160274
Ethankadu Beach,8.1418921,77.5908103
Chettikulam Pannai Beach,8.1488247,77.6084647
Rasthakaadu Beach,8.1366955,77.5798977
Leepuram Beach,8.1118758,77.557695
Mullakkadu Beach,8.7342922,78.1637452
Tharuvai Kulam Beach,8.8919661,78.1780759
Pattanamarudur Beach,8.9217222,78.1856404
Sippikulam Beach,8.9947578,78.2540994
Keelavaipar Beach,9.0006701,78.2626461
Kalaignanapuram Beach,9.0105181,78.2782553
Pachaiyapuram,9.0589883,78.3464629
Vembar Beach,9.0773425,78.3663936
North Vembar Beach,9.0798701,78.3689616
Suganya Beach,9.0872187,78.3780618
Mangala Beach,9.0940685,78.386744
Sayalkudi Beach,9.1275963,78.4801122
Mariyur Beach,9.1364557,78.5368115
Ervadi Beach,9.1964658,78.7192651
Sethu Kkarai Beach,9.2482699,78.8434549
Kasim Beach,9.2545631,78.9116432
Kadalkuli Beach,9.2627436,78.921133
Nochiyurani Beach,9.2668564,79.0353496
Uchipuli Beach,9.3226501,79.0283583
Attangarai Beach,9.348886,78.9952278
Alagankulam Beach,9.3697992,78.9732575
Panaikulam Beach,9.384411,78.9593376
Puduvalasai Beach,9.3981783,78.9468631
Athiyuthu Beach Area,9.4177765,78.9304392
Palanivalasai Beach,9.4259204,78.9247248
Kallamoli Beach,8.4439841,78.0841492
Muthuregunathapuram Beach,9.5058158,78.9142351
Morpannai Beach,9.6081426,78.9351773
Karankkadu Beach,9.6476775,78.9660477
Mullimunai Beach,9.6583979,78.9705091
Pattinam Becah,9.681646,78.9771568
M.R. Pattinam Beach,9.7629818,79.0374035
Kodiyakkarai,10.0410827,79.2583896
Keelathottam Beach,10.297829,79.3719646
Vedaranyam Beach,10.3760345,79.8712483
Arukattuthurai Beach,10.3914475,79.8690578
Pushpavanam Beach,10.4530175,79.8637761
Vellapanam Beach,10.5198798,79.8614709
Vanavanmahadevi Beach,10.5301001,79.8607806
Poovai Beach,10.64465,79.8539956
Seruthur Beach,10.6743136,79.8517504
Akkaraipettai Beach,10.7509407,79.8509092
Nambiyar Nagar Beach,10.7777939,79.8508702
Nagapattinam Beach,10.7860469,79.8504713
Nagore Beach,10.8137956,79.850779
Pattinacherry Beach,10.8827076,79.8519998
Kilinjalmedu Beach,10.9456014,79.8528202
Akkampettai Beach,10.97121,79.853527
Emerald Beach,10.9806163,79.8539374
Chandirapadi Beach,10.9995011,79.854655
Tharangambadi Beach,11.0283084,79.8561788
Poompuhar Beach,11.1477318,79.8575943
Tirumullaivasal Beach,11.2374851,79.8474872
New Beach,11.2485527,79.8453681
Toduvai Beach,11.2722312,79.8406185
Kolaiyar Beach,11.2936382,79.8371201
Chinnakottaimedu Beach,11.3048944,79.836018
Kotayamedu Beach,11.3228527,79.8351913
Mandavamedu Beach,11.3319417,79.8360655
Palaiyar Beach,11.3533475,79.8311438
Kodiyampalaiyam Beach,11.3837069,79.8214919
Chidambaram Beach,11.4079046,79.814153
Chinna Vaaikaal Beach,11.4490838,79.800873
Chinnur Puthupettai Beach,11.5184957,79.7700112
Silver Beach,11.5265988,79.7659824
Annapan Pettai Beach,11.5730541,79.7575967
Reddiyar Pettai Beach,11.5781608,79.7574628
Ayyampettai Beach,11.5880539,79.7568148
Alapakkam Beach,11.5981023,79.7580487
Periyakuppam Beach,11.6054794,79.7580857
Alapakkam Private Beach,11.6101579,79.7590791
Nanjai Beach,11.6137337,79.7595307
T. M. Pettai Beach,11.6202155,79.7603893
Chitrai Pettai Beach,11.6383605,79.763491
Raasapettai Beach,11.6820246,79.7725867
Sangolikuppam Beach,11.6881405,79.7741183
Narambai Beach,11.8114619,79.8011042
Panitithu Beach,11.8273968,79.8053544
Nallavadu Beach,11.8566433,79.8133738
Chettinagar Rock Beach,12.1036061,79.909916
Chettinagar Beach,12.1125055,79.9158626
Anumanthai Kuppam Beach,12.120575,79.9211406
French Beach,12.1443002,79.9360334
Thirtavari Beach,12.1949039,79.9698652
Marakkanam Beach,12.2264918,79.9903937
Alambarai Beach,12.2692375,80.0148205
Unnamed Beach,15.5640114,73.7427215
Unnamed Beach,11.9383077,79.837081
Unnamed Beach,22.0537996,69.1276141
Unnamed Beach,22.0745342,69.1088869
Unnamed Beach,22.0894375,69.0981933
Unnamed Beach,22.1133927,69.1699379
Unnamed Beach,16.2410956,80.8210778
Unnamed Beach,15.6081059,73.7337377
CKF Beach,15.4211101,73.8944432
Unnamed Beach,15.4308629,73.8676131
Agassaim Beach,15.4295022,73.8875346
Ashvem Beach,15.6465285,73.7169018
Muzhapilangad Beach,12.196261,75.1220421
Chembirika Rock and Beach,12.4501394,74.9988539
Unnamed Beach,22.2289172,68.9703818
Unnamed Beach,22.2122082,68.982432
Unnamed Beach,22.1529286,69.0370708
Unnamed Beach,15.5849155,73.7370417
Aasare Beach,13.390741,74.6965835
Odayam Beach,8.7504239,76.6935167
Neelangarai Beach,12.9480081,80.2616212
Unnamed Beach,11.5746745,92.2702807
Unnamed Beach,26.3413227,90.1055032
Unnamed Beach,22.1004758,87.9638265
Elamkunnappuzha Beach,10.0238548,76.2121575
Jampore Beach,20.3908225,72.8274916
Tiruvottiyur Beach,13.1622244,80.3086213
Cheriyapozhi Beach,9.5541329,76.3060871
Payyoli Meladi Beach,11.5126937,75.6087591
Unnamed Beach,16.0446071,73.4621765
Unnamed Beach,16.0470752,73.4651685
Ottummal Beach,11.0522547,75.8489818
Unnamed Beach,11.0647999,75.8458019
Alungal Beach;Chettipadi Beach,11.0696162,75.844684
Kovalam Beach,12.7904289,80.2516235
Kanhangad Kadappuram,12.2529704,75.0996498
Veerampattinam Beach,11.8903926,79.8265068
Unnamed Beach,18.0422446,73.0089583
Kondvil Beach,18.0870592,72.9943934
Black Sand Beach,8.7450787,76.6973081
Varkala Beach,8.7332481,76.7053316
Varkala South Beach,8.7262371,76.7111185
Unnamed Beach,8.7165376,76.7192077
Gokarna Beach,14.5517928,74.3103794
Gokarna Kamala Beach,14.5889436,74.2953275
Om Beach,14.5190762,74.3222646
Half Moon Beach,14.5179657,74.3311445
Paradise Beach,14.5181468,74.3374201
Kudle Beach,14.5282686,74.3152939
Gangavali beach,14.6026072,74.2913478
Unnamed Beach,14.5718909,74.3025193
Radhanagar Beach,11.9827332,92.9485873
Unnamed Beach,12.3666195,92.9197962
Unnamed Beach,12.3617339,92.9263404
Unnamed Beach,23.6918464,68.2306918
Unnamed Beach,23.6806227,68.2546144
Unnamed Beach,23.6798545,68.251033
Unnamed Beach,23.6838171,68.2383468
Unnamed Beach,23.7245874,68.1997171
Baga Beach,15.5575058,73.7504905
Calangute Beach,15.5423823,73.7555215
Tulum Beach,15.5627044,73.7447547
Unnamed Beach,19.4621627,72.7495699
Unnamed Beach,15.9394751,73.5155899
Bhogave/Kolwel Beach,15.9544224,73.5061245
Unnamed Beach,10.8671137,79.8521708
Unnamed Beach,8.7648857,76.6841426
Unnamed Beach,8.7686201,76.6821819
Majali Beach,14.8713413,74.1069726
Colomb Beach,15.0024559,74.0275151
Palolem Beach,15.0086661,74.0203046
Unnamed Beach,14.518043,74.3260663
Unnamed Beach,10.9479008,72.3192231
Thaikal Beach,9.7078754,76.2879368
Unnamed Beach,10.3355583,76.1146827
Munda Pahar beach,11.4913022,92.7083386
Unnamed Beach,12.0001188,93.0092644
Kalapathar Beach,11.9765587,93.0189161
Elephant Beach,12.0101153,92.9438471
Unnamed Beach,12.0026934,92.9322982
Unnamed Beach,23.7088929,68.2175364
Unnamed Beach,23.7160553,68.2070803
Unnamed Beach,10.8183079,73.6721099
Unnamed Beach,10.816855,73.6968543
Unnamed Beach,11.7844702,93.0819226
Veraval Beach,20.9095692,70.3554207
Unnamed Beach,20.9168794,70.3457916
Unnamed Beach,17.0054317,73.2822285
Unnamed Beach,20.4240656,85.8877262
Unnamed Beach,20.3950119,85.9205914
Unnamed Beach,20.3683631,85.9655408
Unnamed Beach,20.3751923,85.950429
Unnamed Beach,20.3859863,85.9455138
Unnamed Beach,20.3854532,85.9354433
Unnamed Beach,20.4509537,85.8812951
Unnamed Beach,20.4584749,85.8650055
Unnamed Beach,20.4497286,85.862895
Elliots Beach,12.9978864,80.2730281
Unnamed Beach,11.2174575,75.7824203
Unnamed Beach,8.5295042,76.8698238
Veli Beach,8.5161248,76.8803655
Unnamed Beach,8.4919849,76.9003285
Kochuveli Beach,8.5026092,76.8911069
Querim beach,15.7127337,73.6921249
Unnamed Beach,30.2874563,79.13591
Unnamed Beach,9.6423901,76.2943205
